Layer_ID,Response,PreHeat_SDC_gt40_Count_Last,PreHeat_SDC_gt40_Count_Last2,PreHeat_SDC_gt40_Count_Last5,PreHeat_SDC_gt40_Binary_Last,PreHeat_SDC_gt40_Binary_Last2,PreHeat_SDC_gt40_Binary_Last5,Melt_SDC_gt40_Count_Last,Melt_SDC_gt40_Count_Last2,Melt_SDC_gt40_Count_Last5,Melt_SDC_gt40_Binary_Last,Melt_SDC_gt40_Binary_Last2,Melt_SDC_gt40_Binary_Last5,PreHeat_SDC_gt60_Count_Last,PreHeat_SDC_gt60_Count_Last2,PreHeat_SDC_gt60_Count_Last5,PreHeat_SDC_gt60_Binary_Last,PreHeat_SDC_gt60_Binary_Last2,PreHeat_SDC_gt60_Binary_Last5,Melt_SDC_gt60_Count_Last,Melt_SDC_gt60_Count_Last2,Melt_SDC_gt60_Count_Last5,Melt_SDC_gt60_Binary_Last,Melt_SDC_gt60_Binary_Last2,Melt_SDC_gt60_Binary_Last5,Preheat_SDC_Mean_Last,Preheat_SDC_Mean_Last2,Preheat_SDC_Mean_Last5,Melt_SDC_Mean_Last,Melt_SDC_Mean_Last2,Melt_SDC_Mean_Last5,Preheat_SDC_Var_Last,Preheat_SDC_Var_Last2,Preheat_SDC_Var_Last5,Melt_SDC_Var_Last,Melt_SDC_Var_Last2,Melt_SDC_Var_Last5,SDC_ProcessRepeats_Count_Last,SDC_ProcessRepeats_Count_Last2,SDC_ProcessRepeats_Count_Last5,SDC_ProcessRepeats_Binary_Last,SDC_ProcessRepeats_Binary_Last2,SDC_ProcessRepeats_Binary_Last5,PreHeat_BC_lt4.9_Count_Last,PreHeat_BC_lt4.9_Count_Last2,PreHeat_BC_lt4.9_Count_Last5,PreHeat_BC_lt4.9_Binary_Last,PreHeat_BC_lt4.9_Binary_Last2,PreHeat_BC_lt4.9_Binary_Last5,PreHeat_BC_lt3_Count_Last,PreHeat_BC_lt3_Count_Last2,PreHeat_BC_lt3_Count_Last5,PreHeat_BC_lt3_Binary_Last,PreHeat_BC_lt3_Binary_Last2,PreHeat_BC_lt3_Binary_Last5,BC_ProcessRepeats_Count_Last,BC_ProcessRepeats_Count_Last2,BC_ProcessRepeats_Count_Last5,BC_ProcessRepeats_Binary_Last,BC_ProcessRepeats_Binary_Last2,BC_ProcessRepeats_Binary_Last5,BC_AbnormalPause_Count_Last,BC_AbnormalPause_Count_Last2,BC_AbnormalPause_Count_Last5,BC_AbnormalPause_Binary_Last,BC_AbnormalPause_Binary_Last2,BC_AbnormalPause_Binary_Last5,BC_PauseTime_gt15.55_Count_Last,BC_PauseTime_gt15.55_Count_Last2,BC_PauseTime_gt15.55_Count_Last5,BC_PauseTime_gt15.55_Binary_Last,BC_PauseTime_gt15.55_Binary_Last2,BC_PauseTime_gt15.55_Binary_Last5,BC_PauseTime_gt17.22734_Count_Last,BC_PauseTime_gt17.22734_Count_Last2,BC_PauseTime_gt17.22734_Count_Last5,BC_PauseTime_gt17.22734_Binary_Last,BC_PauseTime_gt17.22734_Binary_Last2,BC_PauseTime_gt17.22734_Binary_Last5,Preheat_BC_Mean_Last,Preheat_BC_Mean_Last2,Preheat_BC_Mean_Last5,Melt_BC_Mean_Last,Melt_BC_Mean_Last2,Melt_BC_Mean_Last5,Preheat_BC_Var_Last,Preheat_BC_Var_Last2,Preheat_BC_Var_Last5,Melt_BC_Var_Last,Melt_BC_Var_Last2,Melt_BC_Var_Last5,Preheat_HVGrid_gt1000_Count_Last,Preheat_HVGrid_gt1000_Count_Last2,Preheat_HVGrid_gt1000_Count_Last5,Preheat_HVGrid_gt1000_Binary_Last,Preheat_HVGrid_gt1000_Binary_Last2,Preheat_HVGrid_gt1000_Binary_Last5,Preheat_HVGrid_lt450_Count_Last,Preheat_HVGrid_lt450_Count_Last2,Preheat_HVGrid_lt450_Count_Last5,Preheat_HVGrid_lt450_Binary_Last,Preheat_HVGrid_lt450_Binary_Last2,Preheat_HVGrid_lt450_Binary_Last5,Melt_HVGrid_lt450_Count_Last,Melt_HVGrid_lt450_Count_Last2,Melt_HVGrid_lt450_Count_Last5,Melt_HVGrid_lt450_Binary_Last,Melt_HVGrid_lt450_Binary_Last2,Melt_HVGrid_lt450_Binary_Last5,HVG_ProcessRepeats_Count_Last,HVG_ProcessRepeats_Count_Last2,HVG_ProcessRepeats_Count_Last5,HVG_ProcessRepeats_Binary_Last,HVG_ProcessRepeats_Binary_Last2,HVG_ProcessRepeats_Binary_Last5,LLT_gt78.8_Binary_Last,LLT_gt78.8_Binary_Last2,LLT_gt78.8_Binary_Last5,BVG_FB_Var_Last,BVG_FB_Var_Last2,BVG_FB_Var_Last5,PL_gteq170_Count_Last,PL_gteq170_Count_Last2,PL_gteq170_Count_Last5,PL_gteq170_Binary_Last,PL_gteq170_Binary_Last2,PL_gteq170_Binary_Last5,PL_gteq160_Count_Last,PL_gteq160_Count_Last2,PL_gteq160_Count_Last5,PL_gteq160_Binary_Last,PL_gteq160_Binary_Last2,PL_gteq160_Binary_Last5,PL_lteq100_Count_Last,PL_lteq100_Count_Last2,PL_lteq100_Count_Last5,PL_lteq100_Binary_Last,PL_lteq100_Binary_Last2,PL_lteq100_Binary_Last5,PL_lteq110_Count_Last,PL_lteq110_Count_Last2,PL_lteq110_Count_Last5,PL_lteq110_Binary_Last,PL_lteq110_Binary_Last2,PL_lteq110_Binary_Last5,HVF_gt60400_Count_Last,HVF_gt60400_Count_Last2,HVF_gt60400_Count_Last5,HVF_gt60400_Binary_Last,HVF_gt60400_Binary_Last2,HVF_gt60400_Binary_Last5,HVF_lt59600_Count_Last,HVF_lt59600_Count_Last2,HVF_lt59600_Count_Last5,HVF_lt59600_Binary_Last,HVF_lt59600_Binary_Last2,HVF_lt59600_Binary_Last5,HVF_lt35500_Count_Last,HVF_lt35500_Count_Last2,HVF_lt35500_Count_Last5,HVF_lt35500_Binary_Last,HVF_lt35500_Binary_Last2,HVF_lt35500_Binary_Last5,HVF_lt13000_Count_Last,HVF_lt13000_Count_Last2,HVF_lt13000_Count_Last5,HVF_lt13000_Binary_Last,HVF_lt13000_Binary_Last2,HVF_lt13000_Binary_Last5,SDC_gtmax718_Last,SDC_gtmax718_Last2,SDC_gtmax718_Last5,SDC_ltmin718_Last,SDC_ltmin718_Last2,SDC_ltmin718_Last5,SDC_Preheat_gtmax718_Last,SDC_Preheat_gtmax718_Last2,SDC_Preheat_gtmax718_Last5,SDC_Preheat_ltmin718_Last,SDC_Preheat_ltmin718_Last2,SDC_Preheat_ltmin718_Last5,SDC_Melt_gtmax718_Last,SDC_Melt_gtmax718_Last2,SDC_Melt_gtmax718_Last5,SDC_Melt_ltmin718_Last,SDC_Melt_ltmin718_Last2,SDC_Melt_ltmin718_Last5,SDC_max_Last,SDC_max_Last2,SDC_max_Last5,SDC_min_Last,SDC_min_Last2,SDC_min_Last5,SDC_Preheat_max_Last,SDC_Preheat_max_Last2,SDC_Preheat_max_Last5,SDC_Preheat_min_Last,SDC_Preheat_min_Last2,SDC_Preheat_min_Last5,SDC_Melt_max_Last,SDC_Melt_max_Last2,SDC_Melt_max_Last5,SDC_Melt_min_Last,SDC_Melt_min_Last2,SDC_Melt_min_Last5,BC_Preheat_gtmax718_Last,BC_Preheat_gtmax718_Last2,BC_Preheat_gtmax718_Last5,BC_Preheat_ltmin718_Last,BC_Preheat_ltmin718_Last2,BC_Preheat_ltmin718_Last5,BC_Melt_gtmax718_Last,BC_Melt_gtmax718_Last2,BC_Melt_gtmax718_Last5,BC_Melt_ltmin718_Last,BC_Melt_ltmin718_Last2,BC_Melt_ltmin718_Last5,BC_Preheat_max_Last,BC_Preheat_max_Last2,BC_Preheat_max_Last5,BC_Preheat_min_Last,BC_Preheat_min_Last2,BC_Preheat_min_Last5,BC_Melt_max_Last,BC_Melt_max_Last2,BC_Melt_max_Last5,BC_Melt_min_Last,BC_Melt_min_Last2,BC_Melt_min_Last5,HVG_Preheat_gtmax718_Last,HVG_Preheat_gtmax718_Last2,HVG_Preheat_gtmax718_Last5,HVG_Preheat_ltmin718_Last,HVG_Preheat_ltmin718_Last2,HVG_Preheat_ltmin718_Last5,HVG_Melt_gtmax718_Last,HVG_Melt_gtmax718_Last2,HVG_Melt_gtmax718_Last5,HVG_Melt_ltmin718_Last,HVG_Melt_ltmin718_Last2,HVG_Melt_ltmin718_Last5,HVG_Preheat_max_Last,HVG_Preheat_max_Last2,HVG_Preheat_max_Last5,HVG_Preheat_min_Last,HVG_Preheat_min_Last2,HVG_Preheat_min_Last5,HVG_Melt_max_Last,HVG_Melt_max_Last2,HVG_Melt_max_Last5,HVG_Melt_min_Last,HVG_Melt_min_Last2,HVG_Melt_min_Last5,LastLayerTime_Last,LastLayerTime_Last2,LastLayerTime_Last5,PulseLength_Max_Last,PulseLength_Max_Last2,PulseLength_Max_Last5,PL_gtmax718_Last,PL_gtmax718_Last2,PL_gtmax718_Last5,PL_ltmin718_Last,PL_ltmin718_Last2,PL_ltmin718_Last5,HighVoltageFeedback_Max_Last,HighVoltageFeedback_Max_Last2,HighVoltageFeedback_Max_Last5,HVF_gtmax718_Last,HVF_gtmax718_Last2,HVF_gtmax718_Last5,HVF_ltmin718_Last,HVF_ltmin718_Last2,HVF_ltmin718_Last5,CVG_max_Last,CVG_max_Last2,CVG_max_Last5,CVG_min_Last,CVG_min_Last2,CVG_min_Last5,CVG_Mean_Last,CVG_Mean_Last2,CVG_Mean_Last5,CVG_Var_Last,CVG_Var_Last2,CVG_Var_Last5,BVG_gteq_max718_Last,BVG_gteq_max718_Last2,BVG_gteq_max718_Last5,BVG_ltmin718_Last,BVG_ltmin718_Last2,BVG_ltmin718_Last5,BVG_max_Last,BVG_max_Last2,BVG_max_Last5,BVG_min_Last,BVG_min_Last2,BVG_min_Last5,BVG_Mean_Last,BVG_Mean_Last2,BVG_Mean_Last5,BVG_Var_Last,BVG_Var_Last2,BVG_Var_Last5
629 / 262,0,0,2,4,0,1,1,1,3,10,1,1,1,0,0,1,0,0,1,0,1,2,0,1,1,12.18181818,16.27272727,15.01785714,11.64,12.42222222,12.91428571,147.7636364,117.3602941,117.3602941,117.4595918,118.8555556,118.8555556,0,0,0,0,0,0,1,1,4,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28488671,25.39737527,23.52079727,21.03587875,18.77250433,19.01419003,366.5328728,276.4973066,276.4973066,446.1526818,380.7604728,336.2382206,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002522124,0.002513369,0.002505828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,65,78,1,1,1,38,50,78,1,1,1,47,65,68,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47.68518,48.87153,48.87153,4.74537,4.74537,1.157408,47.68518,47.68518,47.68518,0.78125,0.318287,0.318287,0,0,3,8,19,42,0,0,0,0,0,0,926.38884,926.38884,1058.3334,508.33332,502.08336,502.08336,1088.88888,1183.33332,1184.02788,509.02776,508.33332,508.33332,67.81332,67.81332,67.81332,130,130,140,0,0,0,0,0,0,59953.7,59953.7,59953.7,0,0,0,0,0,0,0.004497,0.004565,0.004565,0.004156,0.004087,0.004053,0.004343333,0.004332,0.00431948,1.53E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.25,1.25,1.25,0.002522124,0.002519084,0.002519084
629 / 263,0,1,1,5,1,1,1,1,2,7,1,1,1,0,0,1,0,0,1,1,1,2,1,1,1,14,13.13043478,15.77192982,11.95,11.77777778,12.31884058,216.1818182,117.3602941,117.3602941,160.7666667,118.8555556,118.8555556,0,0,0,0,0,0,1,2,4,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.383432,23.33415936,23.56770732,17.8530094,19.267618,18.44979688,381.16735,276.4973066,276.4973066,386.7012158,363.471935,329.371878,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002521739,0.002510917,0.002505263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,78,1,1,1,47,47,78,1,1,1,68,68,68,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47.68518,47.68518,48.87153,1.041667,1.041667,1.041667,47.68518,47.68518,47.68518,0.318287,0.318287,0.318287,1,1,3,9,17,43,0,0,0,0,0,0,1065.97224,1065.97224,1065.97224,504.86112,504.86112,502.08336,1182.63888,1182.63888,1184.02788,508.33332,508.33332,508.33332,65.05212,67.81332,67.81332,140,140,140,0,0,0,0,0,0,59913.2,59953.7,59953.7,0,0,0,0,0,0,0.004497,0.004497,0.004565,0.004156,0.004156,0.004053,0.004326333,0.004337667,0.004314435,2.91E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.249565217,1.249781659,1.249894737,0.002521739,0.002519084,0.002519084
629 / 264,0,0,1,5,0,1,1,0,1,4,0,1,1,0,0,1,0,0,1,0,1,2,0,1,1,13.07692308,13.52,16.23333333,12.075,12.0125,12.2961165,121.7435897,117.3602941,117.3602941,106.9942308,118.8555556,118.8555556,0,0,0,0,0,0,1,2,4,1,1,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.88464458,22.15322242,23.55238887,20.920138,19.21617767,18.73364478,443.5605156,276.4973066,276.4973066,452.4576946,365.6353761,342.2893377,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002525253,0.002511737,0.002505071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,68,78,1,1,1,37,47,78,1,1,1,35,68,68,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,47.68518,47.68518,48.87153,0.8969905,0.8969905,0.8969905,47.68518,47.68518,47.68518,0.318287,0.318287,0.318287,1,2,3,7,16,43,0,0,0,0,0,0,1074.99996,1074.99996,1074.99996,508.33332,504.86112,502.08336,1182.63888,1182.63888,1183.33332,508.33332,508.33332,508.33332,65.27052,65.27052,67.81332,140,140,140,0,0,0,0,0,0,59913.2,59913.2,59953.7,0,0,0,0,0,0,0.004565,0.004565,0.004565,0.004224,0.004156,0.004053,0.004411667,0.004383222,0.00433044,1.80E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.250505051,1.25,1.25010142,0.002525253,0.002519084,0.002519084
629 / 265,0,0,0,3,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,15.78571429,14.48148148,15.03278689,9.761904762,10.8902439,11.74056604,169.4120879,117.3602941,117.3602941,100.7224158,118.8555556,118.8555556,0,0,0,0,0,0,0,1,3,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1805554,23.83733132,24.23803932,20.6886564,20.79153711,19.36267043,439.4708547,276.4973066,276.4973066,339.6111896,339.4921146,333.7150249,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002571429,0.002518519,0.002505721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,68,1,1,1,34,37,50,1,1,1,39,39,68,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,47.8588,47.8588,48.87153,4.918982,0.8969905,0.8969905,47.68518,47.68518,47.68518,0.318287,0.318287,0.318287,0,1,2,9,16,44,0,0,0,0,0,0,922.2222,1074.99996,1074.99996,504.86112,504.86112,502.08336,1183.33332,1183.33332,1183.33332,508.33332,508.33332,508.33332,64.63091,65.27052,67.81332,150,150,150,0,0,0,0,0,0,60034.72,60034.72,60034.72,0,0,0,0,0,0,0.004395,0.004565,0.004565,0.004087,0.004087,0.004087,0.004241,0.0043434,0.00433588,1.60E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.250505051,1.25037037,1.25,0.002571429,0.002519084,0.002519084
629 / 266,0,0,0,1,0,0,1,3,3,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,10.7,13.66666667,13.33333333,13.28888889,11.5862069,11.75576037,100.2333333,117.3602941,117.3602941,176.210101,118.8555556,118.8555556,0,0,0,0,0,0,1,1,4,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.28009133,24.05302955,23.30869108,17.6967594,19.1927079,19.52244317,425.1207561,276.4973066,276.4973066,391.6269792,327.4812549,328.2711699,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002571429,0.002506887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,68,1,1,1,27,34,47,1,1,1,56,56,68,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,47.68518,47.8588,47.8588,3.211806,3.211806,0.8969905,47.68518,47.68518,47.68518,0.318287,0.318287,0.318287,0,0,2,9,18,42,0,0,0,0,0,0,971.5278,971.5278,1074.99996,507.63888,504.86112,504.86112,1183.33332,1183.33332,1183.33332,508.33332,508.33332,508.33332,67.95372,67.95372,67.95372,120,150,150,0,0,0,0,0,0,59913.2,60034.72,60034.72,0,0,0,0,0,0,0.004497,0.004497,0.004565,0.004156,0.004087,0.004087,0.004375,0.004326273,0.004349923,1.66E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.250505051,1.25,1.25,0,0.002519084,0.002519084
629 / 267,0,2,2,3,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,16.18181818,13.57142857,14.06666667,12.12195122,12.73255814,11.85576923,442.1636364,117.3602941,117.3602941,170.8097561,118.8555556,118.8555556,0,0,0,0,0,0,0,1,3,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67071533,22.47540333,22.95331695,21.01417675,19.17116711,19.51866891,422.2170688,276.4973066,276.4973066,456.1802716,369.9381075,329.6266958,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,68,1,1,1,65,65,65,1,1,1,50,56,68,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,47.68518,47.68518,47.8588,4.918982,3.211806,0.8969905,47.68518,47.68518,47.68518,0.318287,0.318287,0.318287,0,0,2,9,18,43,0,0,0,0,0,0,922.2222,971.5278,1074.99996,504.86112,504.86112,504.86112,1181.94444,1183.33332,1183.33332,507.63888,507.63888,507.63888,63.47651,67.95372,67.95372,130,130,150,0,0,0,0,0,0,59913.2,59913.2,60034.72,0,0,0,0,0,0,0.004565,0.004565,0.004565,0.004087,0.004087,0.004087,0.004320667,0.004349923,0.004344692,2.77E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.25,0,1.25,0,0.002519084,0.002519084
629 / 268,0,2,4,4,1,1,1,1,2,5,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,21.15384615,18.875,15.59016393,12.33333333,12.21621622,11.91542289,313.1410256,117.3602941,117.3602941,129.5416667,118.8555556,118.8555556,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17708283,22.92389908,23.13717178,18.0092585,19.34477772,19.55263611,388.4823028,276.4973066,276.4973066,381.4506597,364.3011355,328.5580926,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0.002518248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,65,65,1,1,1,62,65,65,1,1,1,47,50,56,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,47.68518,47.68518,47.8588,4.918982,4.918982,0.8969905,47.68518,47.68518,47.68518,0.4050925,0.318287,0.318287,0,0,1,9,18,43,0,0,0,0,0,0,922.2222,922.2222,1074.99996,507.63888,504.86112,504.86112,1143.75,1181.94444,1183.33332,507.63888,507.63888,507.63888,63.47651,63.47651,67.95372,140,140,150,0,0,0,0,0,0,59913.2,59913.2,60034.72,0,0,0,0,0,0,0.004463,0.004565,0.004565,0.004121,0.004087,0.004087,0.004292,0.0043092,0.004338926,1.95E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.25,1.25,1.250364964,0.005,0.002519084,0.002519084
629 / 269,0,0,2,4,0,1,1,3,4,8,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,11.25,16.4,15.26666667,12.42592593,12.3908046,12.01395349,50.75,117.3602941,117.3602941,149.6453529,118.8555556,118.8555556,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22704333,22.70206308,23.2080129,21.01417725,19.34477794,19.56899076,442.4478039,276.4973066,276.4973066,448.3738222,361.3737178,328.0492924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.003333333,0.002564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,62,65,1,1,1,24,62,65,1,1,1,47,47,56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47.68518,47.68518,47.8588,2.719908,2.719908,2.719908,47.68518,47.68518,47.68518,0.636574,0.4050925,0.318287,0,0,0,10,19,46,0,0,0,0,0,0,990.97224,990.97224,990.97224,504.86112,504.86112,504.86112,1110.41664,1143.75,1183.33332,507.63888,507.63888,507.63888,67.26732,67.26732,67.95372,150,150,150,0,0,0,0,0,0,59994.21,59994.21,60034.72,0,0,0,0,0,0,0.004463,0.004463,0.004565,0.004121,0.004121,0.004087,0.004292,0.004292,0.00431396,1.95E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.25,1.25,1.25,0.005,0.002519084,0.002519084
629 / 270,0,1,1,5,1,1,1,5,8,13,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,16.61538462,14.04,15.44067797,15.23076923,13.60215054,13.05188679,211.9230769,117.3602941,117.3602941,233.4979757,118.8555556,118.8555556,0,0,0,0,0,0,1,2,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3703698,23.65582809,23.06832572,17.7199068,19.184027,18.92361041,462.4996923,276.4973066,276.4973066,390.5506696,366.4300231,337.3677178,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.003333333,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,65,1,1,1,42,42,65,1,1,1,55,55,56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47.68518,47.68518,47.68518,1.359954,1.359954,1.359954,47.68518,47.68518,47.68518,0.318287,0.318287,0.318287,1,1,1,7,17,44,0,0,0,0,0,0,1052.08332,1052.08332,1052.08332,507.63888,504.86112,504.86112,1179.86112,1179.86112,1183.33332,507.63888,507.63888,507.63888,63.36731,67.26732,67.95372,150,150,150,0,0,0,0,0,0,59913.2,59994.21,59994.21,0,0,0,0,0,0,0.004497,0.004497,0.004565,0.004156,0.004121,0.004087,0.0043604,0.00433,0.004334115,2.04E-08,1.86E-08,1.86E-08,0,0,0,0,0,0,1.3,1.3,1.3,1.2,1.2,1.2,1.25,1.25,1.25,0.005,0.002519084,0.002519084
629 / 271,0,1,2,6,1,1,1,1,6,11,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,10.7,14.04347826,15.44067797,10.8,12.85714286,12.52358491,182.0111111,117.3602941,117.3602941,140.3454545,118.8555556,118.8555556,0,0,0,0,0,0,1,2,3,1,1,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7766195,21.07349465,22.11371413,23.15538125,20.13567322,19.97185307,372.2860702,276.4973066,276.4973066,355.1265319,336.6545572,331.4711101,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003578947,0.004177489,0.004815385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,55,65,1,1,1,45,45,65,1,1,1,48,55,55,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,47.68518,47.68518,47.68518,0.8969905,0.8969905,0.8969905,47.68518,47.68518,47.68518,7.899305,0.318287,0.318287,1,2,2,7,14,42,0,0,0,0,0,0,1075.6944,1075.6944,1075.6944,505.55556,505.55556,504.86112,920.83332,1179.86112,1181.94444,507.63888,507.63888,507.63888,62.88371,63.36731,67.26732,130,150,150,0,0,0,0,0,0,60034.72,60034.72,60034.72,0,0,0,0,0,0,0.004531,0.004531,0.004565,0.00419,0.004156,0.004087,0.00436025,0.004360333,0.004326217,1.94E-08,1.86E-08,1.86E-08,9,9,9,0,0,0,1.4,1.4,1.4,1.2,1.2,1.2,1.34,1.331818182,1.319230769,0.003578947,0.002519084,0.002519084
